Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1205,67,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,,Credit Card,Every 3 Months
1206,52,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,,Bank Transfer,Fortnightly
1207,22,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,,Venmo,Every 3 Months
1208,62,Male,Boots,Footwear,90.0,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,,Credit Card,Every 3 Months
1209,20,Male,Boots,Footwear,100.0,Wisconsin,S,Red,Winter,2.9,No,2-Day Shipping,Yes,Yes,,Debit Card,Annually
1210,41,Male,Pants,Clothing,62.0,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,,Bank Transfer,Monthly
1211,34,Male,Sunglasses,Accessories,78.0,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,,Cash,Quarterly
1212,23,Male,Hoodie,Clothing,94.0,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,,Venmo,Every 3 Months
1213,32,Male,Shoes,Footwear,74.0,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,,Credit Card,Weekly
1214,68,Male,Handbag,Accessories,52.0,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,Yes,,Debit Card,Every 3 Months
1215,30,Male,Jacket,Outerwear,81.0,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,,Cash,Every 3 Months
1216,66,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,Yes,,Credit Card,Every 3 Months
1217,62,Male,Pants,Clothing,32.0,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,,Venmo,Every 3 Months
1218,50,Male,Boots,Footwear,63.0,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,,Cash,Every 3 Months
1219,55,Male,Boots,Footwear,79.0,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,,Cash,Every 3 Months
1220,19,Male,Sweater,Clothing,23.0,Vermont,M,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,,Credit Card,Bi-Weekly
1221,67,Male,Gloves,Accessories,64.0,Kentucky,M,Green,Winter,4.9,No,Express,Yes,Yes,,Bank Transfer,Quarterly
1222,18,Male,Socks,Clothing,69.0,Iowa,M,Red,Winter,4.5,No,Standard,Yes,Yes,,Cash,Quarterly
1223,58,Male,Jeans,Clothing,69.0,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,,Bank Transfer,Annually
1224,69,Male,Pants,Clothing,24.0,Kansas,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,,Bank Transfer,Weekly
1225,62,Male,Shorts,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,,Venmo,Weekly
1226,28,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,,Debit Card,Weekly
1227,53,Male,Sandals,Footwear,91.0,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,Yes,Yes,,Venmo,Bi-Weekly
1228,27,Male,Blouse,Clothing,37.0,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,,Bank Transfer,Bi-Weekly
1229,55,Male,Jacket,Outerwear,55.0,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,Yes,,Cash,Annually
1230,34,Male,Jewelry,Accessories,52.0,Kansas,XL,Maroon,Winter,3.6,No,Express,Yes,Yes,,Bank Transfer,Annually
1231,25,Male,Hat,Accessories,80.0,Illinois,L,Brown,Spring,4.6,No,Standard,Yes,Yes,,Venmo,Monthly
1232,66,Male,Socks,Clothing,79.0,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,Yes,,Credit Card,Fortnightly
1233,57,Male,Handbag,Accessories,23.0,New York,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,,Debit Card,Every 3 Months
1234,46,Male,Pants,Clothing,73.0,Utah,L,Beige,Winter,3.5,No,Next Day Air,Yes,Yes,,Venmo,Every 3 Months
1235,38,Male,Gloves,Accessories,99.0,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,Yes,Yes,,Bank Transfer,Bi-Weekly
1236,23,Male,Sweater,Clothing,22.0,Idaho,M,Red,Spring,3.0,No,Store Pickup,Yes,Yes,,PayPal,Every 3 Months
1237,42,Male,Hat,Accessories,68.0,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,Yes,,Debit Card,Every 3 Months
1238,25,Male,Dress,Clothing,92.0,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,,Credit Card,Quarterly
1239,55,Male,Pants,Clothing,77.0,Wyoming,M,Violet,Winter,3.7,No,Express,Yes,Yes,,Venmo,Fortnightly
1240,62,Male,Coat,Outerwear,37.0,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,,Debit Card,Every 3 Months
1241,41,Male,Scarf,Accessories,79.0,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,,Debit Card,Annually
1242,58,Male,Hoodie,Clothing,51.0,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,Yes,,Credit Card,Weekly
1243,56,Male,Socks,Clothing,27.0,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,,Bank Transfer,Quarterly
1244,25,Male,Blouse,Clothing,23.0,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,Yes,Yes,,Debit Card,Annually
1245,70,Male,Socks,Clothing,76.0,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,,Cash,Monthly
1246,42,Male,Dress,Clothing,31.0,New York,M,Violet,Fall,3.4,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1247,27,Male,Hoodie,Clothing,60.0,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,,Cash,Monthly
1248,65,Male,T-shirt,Clothing,99.0,Virginia,M,Charcoal,Spring,3.5,No,Express,Yes,Yes,,Venmo,Bi-Weekly
1249,62,Male,Hat,Accessories,37.0,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,Yes,Yes,,Credit Card,Annually
1250,62,Male,Boots,Footwear,50.0,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,,Venmo,Fortnightly
1251,52,Male,Jeans,Clothing,26.0,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,,Cash,Monthly
1252,56,Male,Shorts,Clothing,86.0,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,,Credit Card,Monthly
1253,28,Male,Sandals,Footwear,41.0,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,,Cash,Quarterly
1254,39,Male,Sandals,Footwear,23.0,Montana,XL,Red,Winter,4.9,No,Express,Yes,Yes,,PayPal,Annually
1255,54,Male,Sneakers,Footwear,56.0,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,,Credit Card,Bi-Weekly
1256,30,Male,Hat,Accessories,68.0,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,,Cash,Fortnightly
1257,45,Male,Coat,Outerwear,48.0,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,,Cash,Fortnightly
1258,68,Male,Dress,Clothing,67.0,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,Yes,Yes,,Cash,Every 3 Months
1259,47,Male,Boots,Footwear,87.0,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,,Debit Card,Every 3 Months
1260,68,Male,Skirt,Clothing,64.0,Minnesota,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,,Credit Card,Monthly
1261,63,Male,Shirt,Clothing,93.0,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,,Debit Card,Quarterly
1262,20,Male,Shirt,Clothing,29.0,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,,Credit Card,Fortnightly
1263,29,Male,Boots,Footwear,62.0,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,,Venmo,Monthly
1264,41,Male,Hoodie,Clothing,70.0,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,Yes,Yes,,Credit Card,Bi-Weekly
1265,52,Male,Sweater,Clothing,92.0,Vermont,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,,Venmo,Bi-Weekly
1266,32,Male,Shirt,Clothing,79.0,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,Yes,Yes,,Bank Transfer,Weekly
1267,20,Male,Blouse,Clothing,31.0,North Dakota,M,Peach,Fall,4.0,No,Standard,Yes,Yes,,Debit Card,Every 3 Months
1268,47,Male,T-shirt,Clothing,83.0,Oregon,S,Gray,Spring,2.7,No,Standard,Yes,Yes,,Cash,Weekly
1269,23,Male,Jacket,Outerwear,88.0,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,,Debit Card,Bi-Weekly
1270,43,Male,Jewelry,Accessories,53.0,Vermont,M,Lavender,Spring,3.0,No,Standard,Yes,Yes,,PayPal,Quarterly
1271,67,Male,Hoodie,Clothing,98.0,West Virginia,M,Green,Fall,3.3,No,Standard,Yes,Yes,,Cash,Annually
1272,70,Male,Jewelry,Accessories,57.0,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,Yes,Yes,,PayPal,Annually
1273,35,Male,Sandals,Footwear,80.0,Wisconsin,M,Orange,Winter,4.4,No,Express,Yes,Yes,,Bank Transfer,Monthly
1274,41,Male,Jeans,Clothing,29.0,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,Yes,Yes,,Credit Card,Every 3 Months
1275,54,Male,Hat,Accessories,73.0,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,Yes,Yes,,PayPal,Quarterly
1276,55,Male,Sweater,Clothing,32.0,Arkansas,S,Turquoise,Fall,4.5,No,Standard,Yes,Yes,,PayPal,Monthly
1277,51,Male,Boots,Footwear,68.0,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,,Bank Transfer,Weekly
1278,19,Male,Blouse,Clothing,97.0,Rhode Island,L,Green,Spring,5.0,No,Express,Yes,Yes,,Venmo,Quarterly
1279,28,Male,Shorts,Clothing,98.0,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,,Venmo,Fortnightly
1280,63,Male,Hoodie,Clothing,56.0,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,,Debit Card,Annually
1281,30,Male,Pants,Clothing,78.0,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,,Venmo,Every 3 Months
1282,29,Male,Belt,Accessories,81.0,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,,Venmo,Bi-Weekly
1283,24,Male,Shirt,Clothing,68.0,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,Yes,Yes,,Venmo,Monthly
1284,69,Male,Shirt,Clothing,94.0,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,,Debit Card,Every 3 Months
1285,65,Male,Dress,Clothing,93.0,Arkansas,M,Black,Spring,3.9,No,Express,Yes,Yes,,PayPal,Fortnightly
1286,64,Male,Gloves,Accessories,99.0,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,,Bank Transfer,Fortnightly
1287,40,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,,Debit Card,Fortnightly
1288,24,Male,Jeans,Clothing,28.0,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,,PayPal,Monthly
1289,66,Male,Belt,Accessories,93.0,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,,PayPal,Bi-Weekly
1290,35,Male,Jacket,Outerwear,24.0,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,,PayPal,Weekly
1291,67,Male,Skirt,Clothing,35.0,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,,PayPal,Annually
1292,69,Male,Sandals,Footwear,68.0,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,,Debit Card,Fortnightly
1293,26,Male,Belt,Accessories,61.0,Kentucky,M,Maroon,Summer,3.9,No,Free Shipping,Yes,Yes,,Bank Transfer,Annually
1294,23,Male,Sweater,Clothing,74.0,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,,Debit Card,Annually
1295,27,Male,Shirt,Clothing,64.0,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,,Cash,Every 3 Months
1296,30,Male,Sneakers,Footwear,60.0,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,,PayPal,Weekly
1297,48,Male,Jeans,Clothing,29.0,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,,Cash,Bi-Weekly
1298,44,Male,Sandals,Footwear,85.0,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,,Venmo,Annually
1299,29,Male,Pants,Clothing,81.0,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,,Bank Transfer,Fortnightly
1300,29,Male,Belt,Accessories,23.0,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,,Venmo,Bi-Weekly
1301,67,Male,T-shirt,Clothing,100.0,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,,Credit Card,Every 3 Months
1302,42,Male,Shirt,Clothing,54.0,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,,Debit Card,Weekly
1303,23,Male,Sneakers,Footwear,25.0,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,,Credit Card,Monthly
1304,34,Male,Blouse,Clothing,32.0,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,,Credit Card,Annually
1305,64,Male,Backpack,Accessories,63.0,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,,PayPal,Every 3 Months
1306,31,Male,Pants,Clothing,56.0,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,,PayPal,Every 3 Months
1307,54,Male,Sweater,Clothing,33.0,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,,PayPal,Annually
1308,23,Male,Coat,Outerwear,32.0,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,,PayPal,Annually
1309,59,Male,Dress,Clothing,38.0,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,,Credit Card,Every 3 Months
1310,32,Male,Blouse,Clothing,21.0,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,,Cash,Quarterly
1311,43,Male,Hoodie,Clothing,59.0,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,,Credit Card,Every 3 Months
1312,32,Male,Shoes,Footwear,87.0,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,,Venmo,Annually
1313,66,Male,T-shirt,Clothing,79.0,Missouri,M,Violet,Winter,3.0,No,Store Pickup,Yes,Yes,,Bank Transfer,Monthly
1314,70,Male,Shoes,Footwear,28.0,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,,Credit Card,Bi-Weekly
1315,42,Male,Boots,Footwear,67.0,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,,Debit Card,Annually
1316,56,Male,Shorts,Clothing,75.0,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,,Debit Card,Quarterly
1317,28,Male,Belt,Accessories,32.0,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,,Debit Card,Bi-Weekly
1318,28,Male,Pants,Clothing,43.0,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,,Cash,Monthly
1319,52,Male,Shorts,Clothing,93.0,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,,Credit Card,Bi-Weekly
1320,65,Male,Sunglasses,Accessories,24.0,Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1321,56,Male,Hat,Accessories,31.0,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,,Debit Card,Annually
1322,59,Male,T-shirt,Clothing,84.0,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,,Bank Transfer,Every 3 Months
1323,23,Male,Pants,Clothing,74.0,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,,Bank Transfer,Quarterly
1324,58,Male,Shorts,Clothing,62.0,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,,Debit Card,Every 3 Months
1325,39,Male,Jewelry,Accessories,77.0,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,,Credit Card,Fortnightly
1326,28,Male,Backpack,Accessories,73.0,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,,Cash,Monthly
1327,40,Male,Shoes,Footwear,50.0,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,,Cash,Monthly
1328,52,Male,Coat,Outerwear,40.0,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,,Cash,Weekly
1329,37,Male,Sweater,Clothing,97.0,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1330,70,Male,Gloves,Accessories,63.0,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,,PayPal,Every 3 Months
1331,30,Male,Handbag,Accessories,65.0,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,,PayPal,Bi-Weekly
1332,38,Male,Socks,Clothing,91.0,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,,PayPal,Bi-Weekly
1333,66,Male,Hoodie,Clothing,60.0,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,,Bank Transfer,Quarterly
1334,29,Male,Pants,Clothing,69.0,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,,Bank Transfer,Quarterly
1335,46,Male,Coat,Outerwear,52.0,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,,Venmo,Monthly
1336,56,Male,Boots,Footwear,49.0,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,,Credit Card,Weekly
1337,23,Male,Sneakers,Footwear,85.0,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,,Debit Card,Fortnightly
1338,37,Male,Sweater,Clothing,86.0,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,,Credit Card,Bi-Weekly
1339,56,Male,Handbag,Accessories,51.0,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,,PayPal,Fortnightly
1340,36,Male,Belt,Accessories,56.0,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,,Bank Transfer,Every 3 Months
1341,40,Male,Belt,Accessories,72.0,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,,Debit Card,Every 3 Months
1342,26,Male,Hoodie,Clothing,27.0,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,,Bank Transfer,Quarterly
1343,57,Male,Sunglasses,Accessories,43.0,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,,Bank Transfer,Monthly
1344,68,Male,Sneakers,Footwear,56.0,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,,Bank Transfer,Monthly
1345,56,Male,T-shirt,Clothing,37.0,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,,Cash,Annually
1346,40,Male,Dress,Clothing,21.0,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,,Venmo,Weekly
1347,44,Male,Hoodie,Clothing,91.0,Mississippi,L,White,Winter,3.0,No,Free Shipping,Yes,Yes,,Venmo,Bi-Weekly
1348,44,Male,Sweater,Clothing,95.0,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,,Bank Transfer,Monthly
1349,19,Male,Belt,Accessories,54.0,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,,Credit Card,Fortnightly
1350,21,Male,Socks,Clothing,36.0,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,,Cash,Bi-Weekly
1351,31,Male,Sunglasses,Accessories,71.0,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,,Cash,Every 3 Months
1352,30,Male,Coat,Outerwear,31.0,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,,Bank Transfer,Quarterly
1353,65,Male,Hat,Accessories,89.0,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,,Credit Card,Bi-Weekly
1354,39,Male,Pants,Clothing,83.0,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,,Cash,Every 3 Months
1355,64,Male,Backpack,Accessories,42.0,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,,Bank Transfer,Quarterly
1356,59,Male,Shorts,Clothing,91.0,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,Yes,,PayPal,Bi-Weekly
1357,49,Male,Jacket,Outerwear,61.0,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,,Bank Transfer,Annually
1358,24,Male,Backpack,Accessories,66.0,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,,Cash,Quarterly
1359,19,Male,Scarf,Accessories,22.0,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,,Venmo,Every 3 Months
1360,27,Male,Hoodie,Clothing,68.0,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,,Bank Transfer,Fortnightly
1361,56,Male,Skirt,Clothing,43.0,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,,Bank Transfer,Annually
1362,49,Male,Dress,Clothing,32.0,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,,Debit Card,Monthly
1363,41,Male,Coat,Outerwear,46.0,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,,Cash,Weekly
1364,36,Male,Blouse,Clothing,90.0,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,Yes,,PayPal,Quarterly
1365,68,Male,Hat,Accessories,75.0,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,,Cash,Every 3 Months
1366,28,Male,Handbag,Accessories,69.0,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,,Bank Transfer,Fortnightly
1367,45,Male,Belt,Accessories,40.0,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,,Credit Card,Fortnightly
1368,60,Male,Belt,Accessories,63.0,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,,Cash,Quarterly
1369,21,Male,Shirt,Clothing,36.0,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,,Cash,Weekly
1370,32,Male,Shoes,Footwear,75.0,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,,Venmo,Fortnightly
1371,27,Male,Scarf,Accessories,67.0,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,,Bank Transfer,Every 3 Months
1372,40,Male,Pants,Clothing,64.0,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,,Credit Card,Monthly
1373,64,Male,Blouse,Clothing,61.0,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,Yes,Yes,,PayPal,Bi-Weekly
1374,18,Male,Gloves,Accessories,40.0,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,,Cash,Quarterly
1375,22,Male,Handbag,Accessories,97.0,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,,Bank Transfer,Quarterly
1376,42,Male,Sneakers,Footwear,31.0,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,,Credit Card,Annually
1377,57,Male,Sandals,Footwear,65.0,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,,PayPal,Annually
1378,33,Male,Sunglasses,Accessories,54.0,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,,Venmo,Monthly
1379,37,Male,Jacket,Outerwear,49.0,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,,Venmo,Weekly
1380,21,Male,T-shirt,Clothing,64.0,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,,Venmo,Bi-Weekly
1381,51,Male,Sneakers,Footwear,35.0,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,,Cash,Fortnightly
1382,30,Male,Shoes,Footwear,86.0,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,,Venmo,Quarterly
1383,68,Male,Jacket,Outerwear,55.0,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,,Bank Transfer,Quarterly
1384,36,Male,Scarf,Accessories,58.0,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,,Venmo,Monthly
1385,46,Male,Sneakers,Footwear,96.0,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,,Bank Transfer,Weekly
1386,41,Male,Jewelry,Accessories,64.0,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,,Bank Transfer,Bi-Weekly
1387,68,Male,Jacket,Outerwear,56.0,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,Yes,,Debit Card,Quarterly
1388,21,Male,Blouse,Clothing,85.0,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,,Credit Card,Monthly
1389,62,Male,Dress,Clothing,23.0,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,,Cash,Quarterly
1390,59,Male,Scarf,Accessories,72.0,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,,Debit Card,Fortnightly
1391,25,Male,Hat,Accessories,38.0,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,,Debit Card,Weekly
1392,53,Male,Blouse,Clothing,29.0,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,,Credit Card,Annually
1393,31,Male,Gloves,Accessories,46.0,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,,Venmo,Every 3 Months
1394,46,Male,Gloves,Accessories,58.0,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,,PayPal,Fortnightly
1395,26,Male,Coat,Outerwear,43.0,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,,Cash,Weekly
1396,47,Male,Scarf,Accessories,32.0,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,,PayPal,Bi-Weekly
1397,37,Male,Pants,Clothing,30.0,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,Yes,,Debit Card,Monthly
1398,55,Male,Sunglasses,Accessories,67.0,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,,PayPal,Annually
1399,30,Male,Dress,Clothing,45.0,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,,Credit Card,Weekly
1400,19,Male,Hat,Accessories,81.0,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,,Venmo,Annually
